time(sec),X(m),Y(m),VX(m/s),VY(m/s),AX(m/s^2),AY(m/s^2),Xm(m),Ym(m),Vm(m),Hdgm(rad),u_rudder,u_throttle,P_11,P_12,P_13,P_14,P_15,P_16,P_21,P_22,P_23,P_24,P_25,P_26,P_31,P_32,P_33,P_34,P_35,P_36,P_41,P_42,P_43,P_44,P_45,P_46,P_51,P_52,P_53,P_54,P_55,P_56,P_61,P_62,P_63,P_64,P_65,P_66
556.000000,-22.918533,-5.994386,3.252506,-0.702852,0.149861,-0.342085,-22.297165,-5.666129,2.090760,0.045379,-0.390667,0.367229,0.343548,0.000000,0.351814,0.000000,0.179852,0.000000,0.000000,0.343548,0.000000,0.351814,0.000000,0.179852,0.351814,0.000000,0.613277,0.000000,0.435533,0.000000,0.000000,0.351814,0.000000,0.613277,0.000000,0.435533,0.179852,0.000000,0.435533,0.000000,0.469110,0.000000,0.000000,0.179852,0.000000,0.435533,0.000000,0.469110
556.200000,-22.154207,-5.979136,3.397320,-0.602715,0.208865,-0.255484,-21.940944,-5.666129,2.143690,0.109956,-0.164098,0.367229,0.341965,0.000000,0.354351,0.000000,0.182062,0.000000,0.000000,0.341965,0.000000,0.354351,0.000000,0.182062,0.354351,0.000000,0.616104,0.000000,0.436315,0.000000,0.000000,0.354351,0.000000,0.616104,0.000000,0.436315,0.182062,0.000000,0.436315,0.000000,0.468738,0.000000,0.000000,0.182062,0.000000,0.436315,0.000000,0.468738
556.600000,-20.511516,-5.366760,3.751301,0.180057,0.343976,0.186650,-20.170975,-4.252380,2.170150,0.209439,-0.351604,0.429731,0.439526,0.000000,0.445091,0.000000,0.222370,0.000000,0.000000,0.439526,0.000000,0.445091,0.000000,0.222370,0.445091,0.000000,0.692026,0.000000,0.467219,0.000000,0.000000,0.445091,0.000000,0.692026,0.000000,0.467219,0.222370,0.000000,0.467219,0.000000,0.480512,0.000000,0.000000,0.222370,0.000000,0.467219,0.000000,0.480512
556.800000,-19.636959,-4.900503,3.937496,0.643836,0.402100,0.397781,-19.458534,-4.252380,2.143690,0.249582,-0.351604,0.429731,0.396890,0.000000,0.396831,0.000000,0.196468,0.000000,0.000000,0.396890,0.000000,0.396831,0.000000,0.196468,0.396831,0.000000,0.637696,0.000000,0.439051,0.000000,0.000000,0.396831,0.000000,0.637696,0.000000,0.439051,0.196468,0.000000,0.439051,0.000000,0.466512,0.000000,0.000000,0.196468,0.000000,0.439051,0.000000,0.466512
557.000000,-18.810088,-4.573472,4.049206,0.913454,0.417638,0.492163,-18.757225,-4.252380,0.000000,0.261800,-0.500046,0.593799,0.372132,0.000000,0.371649,0.000000,0.184556,0.000000,0.000000,0.372132,0.000000,0.371649,0.000000,0.184556,0.371649,0.000000,0.612656,0.000000,0.428110,0.000000,0.000000,0.371649,0.000000,0.612656,0.000000,0.428110,0.184556,0.000000,0.428110,0.000000,0.462263,0.000000,0.000000,0.184556,0.000000,0.428110,0.000000,0.462263
557.200000,-17.887448,-4.334985,4.237626,1.058036,0.470163,0.515273,-17.699696,-4.252380,213.813000,0.268781,-0.507859,0.507859,0.357448,0.000000,0.358979,0.000000,0.179758,0.000000,0.000000,0.357448,0.000000,0.358979,0.000000,0.179758,0.358979,0.000000,0.602503,0.000000,0.425136,0.000000,0.000000,0.358979,0.000000,0.602503,0.000000,0.425136,0.179758,0.000000,0.425136,0.000000,0.461974,0.000000,0.000000,0.179758,0.000000,0.425136,0.000000,0.461974
557.400000,-17.139718,-3.668388,4.221051,1.611514,0.414260,0.742924,-17.343476,-2.838631,2.037830,0.284489,-0.562548,0.367229,0.348925,0.000000,0.353428,0.000000,0.178628,0.000000,0.000000,0.348925,0.000000,0.353428,0.000000,0.178628,0.353428,0.000000,0.599849,0.000000,0.425565,0.000000,0.000000,0.353428,0.000000,0.599849,0.000000,0.425565,0.178628,0.000000,0.425565,0.000000,0.462966,0.000000,0.000000,0.178628,0.000000,0.425565,0.000000,0.462966
557.600000,-16.405588,-3.161638,4.182938,1.933412,0.352638,0.831213,-16.631035,-2.838631,1.984890,0.287979,-0.281289,0.351604,0.344275,0.000000,0.351836,0.000000,0.179232,0.000000,0.000000,0.344275,0.000000,0.351836,0.000000,0.179232,0.351836,0.000000,0.600479,0.000000,0.426989,0.000000,0.000000,0.351836,0.000000,0.600479,0.000000,0.426989,0.179232,0.000000,0.426989,0.000000,0.463976,0.000000,0.000000,0.179232,0.000000,0.426989,0.000000,0.463976
557.800000,-15.683928,-2.785795,4.127847,2.071372,0.288282,0.816723,-15.918595,-2.838631,1.958430,0.274017,-0.000031,0.328166,0.342020,0.000000,0.352219,0.000000,0.180446,0.000000,0.000000,0.342020,0.000000,0.352219,0.000000,0.180446,0.352219,0.000000,0.601957,0.000000,0.428191,0.000000,0.000000,0.352219,0.000000,0.601957,0.000000,0.428191,0.180446,0.000000,0.428191,0.000000,0.464490,0.000000,0.000000,0.180446,0.000000,0.428191,0.000000,0.464490
558.000000,-15.098540,-2.520119,3.930780,2.063899,0.157330,0.728907,-15.573506,-2.838631,1.879030,0.239110,-0.304727,0.343791,0.341160,0.000000,0.353335,0.000000,0.181647,0.000000,0.000000,0.341160,0.000000,0.353335,0.000000,0.181647,0.353335,0.000000,0.602986,0.000000,0.428672,0.000000,0.000000,0.353335,0.000000,0.602986,0.000000,0.428672,0.181647,0.000000,0.428672,0.000000,0.464409,0.000000,0.000000,0.181647,0.000000,0.428672,0.000000,0.464409
558.600000,-13.297200,-2.055762,3.463244,1.632412,-0.111759,0.312856,-13.803537,-2.838631,1.587920,0.109956,-0.343791,0.351604,0.536230,0.000000,0.514694,0.000000,0.246468,0.000000,0.000000,0.536230,0.000000,0.514694,0.000000,0.246468,0.514694,0.000000,0.731371,0.000000,0.478786,0.000000,0.000000,0.514694,0.000000,0.731371,0.000000,0.478786,0.246468,0.000000,0.478786,0.000000,0.483425,0.000000,0.000000,0.246468,0.000000,0.478786,0.000000,0.483425
558.800000,-12.976497,-2.213727,3.092027,1.231947,-0.277594,0.092748,-13.447316,-2.838631,0.000000,0.062832,-0.343791,0.351604,0.439854,0.000000,0.415053,0.000000,0.197298,0.000000,0.000000,0.439854,0.000000,0.415053,0.000000,0.197298,0.415053,0.000000,0.635346,0.000000,0.434279,0.000000,0.000000,0.415053,0.000000,0.635346,0.000000,0.434279,0.197298,0.000000,0.434279,0.000000,0.463931,0.000000,0.000000,0.197298,0.000000,0.434279,0.000000,0.463931
559.000000,-12.508907,-2.307145,2.898771,0.926533,-0.343976,-0.063384,-12.734876,-2.838631,1.429120,0.055851,-0.343791,0.523484,0.391300,0.000000,0.371030,0.000000,0.178815,0.000000,0.000000,0.391300,0.000000,0.371030,0.000000,0.178815,0.371030,0.000000,0.602123,0.000000,0.423069,0.000000,0.000000,0.371030,0.000000,0.602123,0.000000,0.423069,0.178815,0.000000,0.423069,0.000000,0.461401,0.000000,0.000000,0.178815,0.000000,0.423069,0.000000,0.461401
559.200000,-12.101601,-2.384192,2.670177,0.661871,-0.422648,-0.187442,-12.389787,-2.838631,1.323260,0.038397,-0.585986,0.562548,0.364887,0.000000,0.352168,0.000000,0.173380,0.000000,0.000000,0.364887,0.000000,0.352168,0.000000,0.173380,0.352168,0.000000,0.595197,0.000000,0.424211,0.000000,0.000000,0.352168,0.000000,0.595197,0.000000,0.424211,0.173380,0.000000,0.424211,0.000000,0.464070,0.000000,0.000000,0.173380,0.000000,0.424211,0.000000,0.464070
559.400000,-11.736473,-2.460037,2.427224,0.422500,-0.502221,-0.288843,-12.033567,-2.838631,1.270330,0.012217,-0.617237,0.570360,0.350683,0.000000,0.346243,0.000000,0.173911,0.000000,0.000000,0.350683,0.000000,0.346243,0.000000,0.173911,0.346243,0.000000,0.599479,0.000000,0.429288,0.000000,0.000000,0.346243,0.000000,0.599479,0.000000,0.429288,0.173911,0.000000,0.429288,0.000000,0.467490,0.000000,0.000000,0.173911,0.000000,0.429288,0.000000,0.467490
559.600000,-11.526595,-2.538503,2.058795,0.206085,-0.638826,-0.369713,-12.033567,-2.838631,1.217400,6.269244,-0.718802,0.570360,0.343721,0.000000,0.346908,0.000000,0.176836,0.000000,0.000000,0.343721,0.000000,0.346908,0.000000,0.176836,0.346908,0.000000,0.607185,0.000000,0.434311,0.000000,0.000000,0.346908,0.000000,0.607185,0.000000,0.434311,0.176836,0.000000,0.434311,0.000000,0.469842,0.000000,0.000000,0.176836,0.000000,0.434311,0.000000,0.469842
560.000000,-10.851234,-2.640060,1.705845,-0.096802,-0.687601,-0.447317,-10.976038,-2.838631,1.111540,6.192411,-0.718802,0.570360,0.437451,0.000000,0.439118,0.000000,0.219852,0.000000,0.000000,0.437451,0.000000,0.439118,0.000000,0.219852,0.439118,0.000000,0.692372,0.000000,0.470634,0.000000,0.000000,0.439118,0.000000,0.692372,0.000000,0.470634,0.219852,0.000000,0.470634,0.000000,0.483920,0.000000,0.000000,0.219852,0.000000,0.470634,0.000000,0.483920
560.200000,-10.561760,-3.294432,1.530484,-0.810643,-0.706411,-0.757683,-10.619818,-4.252380,1.085080,6.162789,-0.718802,0.570360,0.395240,0.000000,0.394174,0.000000,0.195936,0.000000,0.000000,0.395240,0.000000,0.394174,0.000000,0.195936,0.394174,0.000000,0.643732,0.000000,0.444709,0.000000,0.000000,0.394174,0.000000,0.643732,0.000000,0.444709,0.195936,0.000000,0.444709,0.000000,0.470439,0.000000,0.000000,0.195936,0.000000,0.444709,0.000000,0.470439
560.400000,-10.267493,-3.761472,1.391502,-1.252170,-0.705263,-0.902315,-10.263598,-4.252380,1.058610,6.110420,-0.789117,0.570360,0.371167,0.000000,0.371466,0.000000,0.185267,0.000000,0.000000,0.371167,0.000000,0.371466,0.000000,0.185267,0.371466,0.000000,0.621666,0.000000,0.434356,0.000000,0.000000,0.371466,0.000000,0.621666,0.000000,0.434356,0.185267,0.000000,0.434356,0.000000,0.465855,0.000000,0.000000,0.185267,0.000000,0.434356,0.000000,0.465855
560.600000,-9.841792,-4.109404,1.413446,-1.512818,-0.623365,-0.942604,-9.551157,-4.252380,1.032150,6.040577,-0.789117,0.570360,0.357201,0.000000,0.360499,0.000000,0.181134,0.000000,0.000000,0.357201,0.000000,0.360499,0.000000,0.181134,0.360499,0.000000,0.612532,0.000000,0.430942,0.000000,0.000000,0.360499,0.000000,0.612532,0.000000,0.430942,0.181134,0.000000,0.430942,0.000000,0.464814,0.000000,0.000000,0.181134,0.000000,0.430942,0.000000,0.464814
560.800000,-9.440016,-4.368492,1.422831,-1.637826,-0.555490,-0.910446,-9.194937,-4.252380,1.005680,5.963801,-0.789117,0.570360,0.349291,0.000000,0.355937,0.000000,0.180215,0.000000,0.000000,0.349291,0.000000,0.355937,0.000000,0.180215,0.355937,0.000000,0.609471,0.000000,0.430328,0.000000,0.000000,0.355937,0.000000,0.609471,0.000000,0.430328,0.180215,0.000000,0.430328,0.000000,0.464903,0.000000,0.000000,0.180215,0.000000,0.430328,0.000000,0.464903
561.000000,-9.057271,-5.042727,1.424074,-2.157551,-0.498260,-1.082450,-8.849848,-5.666129,1.005680,5.876539,-0.242225,0.570360,0.345072,0.000000,0.354711,0.000000,0.180702,0.000000,0.000000,0.345072,0.000000,0.354711,0.000000,0.180702,0.354711,0.000000,0.608752,0.000000,0.430439,0.000000,0.000000,0.354711,0.000000,0.608752,0.000000,0.430439,0.180702,0.000000,0.430439,0.000000,0.465045,0.000000,0.000000,0.180702,0.000000,0.430439,0.000000,0.465045
561.200000,-8.561155,-5.554287,1.553389,-2.434474,-0.381126,-1.113366,-8.137408,-5.666129,1.005680,5.780511,-0.695364,0.570360,0.343042,0.000000,0.354980,0.000000,0.181599,0.000000,0.000000,0.343042,0.000000,0.354980,0.000000,0.181599,0.354980,0.000000,0.608387,0.000000,0.430323,0.000000,0.000000,0.354980,0.000000,0.608387,0.000000,0.430323,0.181599,0.000000,0.430323,0.000000,0.464847,0.000000,0.000000,0.181599,0.000000,0.430323,0.000000,0.464847
561.400000,-8.098700,-5.927478,1.642825,-2.515835,-0.296168,-1.040896,-7.792319,-5.666129,0.979215,5.681046,-0.726615,0.570360,0.342221,0.000000,0.355665,0.000000,0.182398,0.000000,0.000000,0.342221,0.000000,0.355665,0.000000,0.182398,0.355665,0.000000,0.607467,0.000000,0.429669,0.000000,0.000000,0.355665,0.000000,0.607467,0.000000,0.429669,0.182398,0.000000,0.429669,0.000000,0.464269,0.000000,0.000000,0.182398,0.000000,0.429669,0.000000,0.464269
561.600000,-7.781619,-7.149841,1.577799,-3.451440,-0.299142,-1.414403,-7.792319,-8.493628,0.952749,5.611237,-0.726615,0.570360,0.341979,0.000000,0.356203,0.000000,0.182898,0.000000,0.000000,0.341979,0.000000,0.356203,0.000000,0.182898,0.356203,0.000000,0.605750,0.000000,0.428515,0.000000,0.000000,0.356203,0.000000,0.605750,0.000000,0.428515,0.182898,0.000000,0.428515,0.000000,0.463432,0.000000,0.000000,0.182898,0.000000,0.428515,0.000000,0.463432
561.800000,-7.459751,-8.082203,1.530780,-3.957127,-0.292562,-1.528862,-7.436099,-8.493628,0.926284,5.518733,-0.671926,0.570360,0.341942,0.000000,0.356370,0.000000,0.183073,0.000000,0.000000,0.341942,0.000000,0.356370,0.000000,0.183073,0.356370,0.000000,0.603369,0.000000,0.427059,0.000000,0.000000,0.356370,0.000000,0.603369,0.000000,0.427059,0.183073,0.000000,0.427059,0.000000,0.462501,0.000000,0.000000,0.183073,0.000000,0.427059,0.000000,0.462501
562.000000,-7.254038,-8.763824,1.373739,-4.116674,-0.343188,-1.453729,-7.436099,-8.493628,0.926284,5.414013,-0.726615,0.570360,0.341912,0.000000,0.356145,0.000000,0.182994,0.000000,0.000000,0.341912,0.000000,0.356145,0.000000,0.182994,0.356145,0.000000,0.600620,0.000000,0.425526,0.000000,0.000000,0.356145,0.000000,0.600620,0.000000,0.425526,0.182994,0.000000,0.425526,0.000000,0.461616,0.000000,0.000000,0.182994,0.000000,0.425526,0.000000,0.461616
562.200000,-7.139947,-9.715748,1.145092,-4.510956,-0.425418,-1.506938,-7.436099,-9.907377,0.926284,5.281368,-0.726615,0.570360,0.341805,0.000000,0.355620,0.000000,0.182757,0.000000,0.000000,0.341805,0.000000,0.355620,0.000000,0.182757,0.355620,0.000000,0.597822,0.000000,0.424107,0.000000,0.000000,0.355620,0.000000,0.597822,0.000000,0.424107,0.182757,0.000000,0.424107,0.000000,0.460871,0.000000,0.000000,0.182757,0.000000,0.424107,0.000000,0.460871
562.400000,-7.095934,-10.395047,0.876634,-4.549453,-0.519688,-1.371790,-7.436099,-9.907377,0.899819,5.155707,-0.125034,0.570360,0.341611,0.000000,0.354922,0.000000,0.182459,0.000000,0.000000,0.341611,0.000000,0.354922,0.000000,0.182459,0.354922,0.000000,0.595236,0.000000,0.422922,0.000000,0.000000,0.354922,0.000000,0.595236,0.000000,0.422922,0.182459,0.000000,0.422922,0.000000,0.460306,0.000000,0.000000,0.182459,0.000000,0.422922,0.000000,0.460306
562.600000,-7.103417,-10.845950,0.593804,-4.319115,-0.611702,-1.112197,-7.436099,-9.907377,0.899819,5.017825,0.182531,0.523484,0.341351,0.000000,0.354174,0.000000,0.182171,0.000000,0.000000,0.341351,0.000000,0.354174,0.000000,0.182171,0.354174,0.000000,0.593035,0.000000,0.422024,0.000000,0.000000,0.354174,0.000000,0.593035,0.000000,0.422024,0.182171,0.000000,0.422024,0.000000,0.459921,0.000000,0.000000,0.182171,0.000000,0.422024,0.000000,0.459921
562.800000,-7.268180,-11.595675,0.190302,-4.400251,-0.756421,-1.039466,-7.792319,-11.332258,0.873354,4.818854,0.182531,0.523484,0.341062,0.000000,0.353472,0.000000,0.181938,0.000000,0.000000,0.341062,0.000000,0.353472,0.000000,0.181938,0.353472,0.000000,0.591297,0.000000,0.421412,0.000000,0.000000,0.353472,0.000000,0.591297,0.000000,0.421412,0.181938,0.000000,0.421412,0.000000,0.459686,0.000000,0.000000,0.181938,0.000000,0.421412,0.000000,0.459686
563.000000,-7.431678,-12.099761,-0.154031,-4.197305,-0.855867,-0.827829,-7.792319,-11.332258,0.952749,4.696682,0.722221,0.453169,0.340778,0.000000,0.352877,0.000000,0.181779,0.000000,0.000000,0.340778,0.000000,0.352877,0.000000,0.181779,0.352877,0.000000,0.590024,0.000000,0.421045,0.000000,0.000000,0.352877,0.000000,0.590024,0.000000,0.421045,0.181779,0.000000,0.421045,0.000000,0.459561,0.000000,0.000000,0.181779,0.000000,0.421045,0.000000,0.459561
563.200000,-7.586089,-12.402931,-0.435411,-3.790717,-0.912686,-0.532845,-7.792319,-11.332258,0.952749,4.614652,0.626972,0.437544,0.340525,0.000000,0.352416,0.000000,0.181694,0.000000,0.000000,0.340525,0.000000,0.352416,0.000000,0.181694,0.352416,0.000000,0.589164,0.000000,0.420862,0.000000,0.000000,0.352416,0.000000,0.589164,0.000000,0.420862,0.181694,0.000000,0.420862,0.000000,0.459502,0.000000,0.000000,0.181694,0.000000,0.420862,0.000000,0.459502
563.400000,-7.843201,-12.545727,-0.774974,-3.249625,-0.993707,-0.198669,-8.137408,-11.332258,0.952749,4.543095,0.039674,0.429731,0.340317,0.000000,0.352091,0.000000,0.181670,0.000000,0.000000,0.340317,0.000000,0.352091,0.000000,0.181670,0.352091,0.000000,0.588635,0.000000,0.420800,0.000000,0.000000,0.352091,0.000000,0.588635,0.000000,0.420800,0.181670,0.000000,0.420800,0.000000,0.459472,0.000000,0.000000,0.181670,0.000000,0.420800,0.000000,0.459472
563.600000,-8.058664,-13.045323,-1.015709,-3.129738,-1.015390,-0.116252,-8.137408,-12.746008,0.952749,4.473280,0.539659,0.429731,0.340160,0.000000,0.351884,0.000000,0.181689,0.000000,0.000000,0.340160,0.000000,0.351884,0.000000,0.181689,0.351884,0.000000,0.588345,0.000000,0.420803,0.000000,0.000000,0.351884,0.000000,0.588345,0.000000,0.420803,0.181689,0.000000,0.420803,0.000000,0.459444,0.000000,0.000000,0.181689,0.000000,0.420803,0.000000,0.459444
563.800000,-8.232906,-13.358168,-1.167884,-2.826690,-0.989092,0.052319,-8.137408,-12.746008,0.899819,4.412191,0.658711,0.429731,0.340052,0.000000,0.351770,0.000000,0.181731,0.000000,0.000000,0.340052,0.000000,0.351770,0.000000,0.181731,0.351770,0.000000,0.588208,0.000000,0.420824,0.000000,0.000000,0.351770,0.000000,0.588208,0.000000,0.420824,0.181731,0.000000,0.420824,0.000000,0.459401,0.000000,0.000000,0.181731,0.000000,0.420824,0.000000,0.459401
564.000000,-8.609876,-14.483786,-1.493581,-3.396933,-1.055184,-0.247808,-8.849848,-15.573506,0.899819,4.380776,0.658711,0.429731,0.339983,0.000000,0.351720,0.000000,0.181780,0.000000,0.000000,0.339983,0.000000,0.351720,0.000000,0.181780,0.351720,0.000000,0.588150,0.000000,0.420834,0.000000,0.000000,0.351720,0.000000,0.588150,0.000000,0.420834,0.181780,0.000000,0.420834,0.000000,0.459335,0.000000,0.000000,0.181780,0.000000,0.420834,0.000000,0.459335
564.200000,-8.902553,-15.305935,-1.676535,-3.589068,-1.040666,-0.321515,-8.849848,-15.573506,0.899819,4.356345,-0.007843,0.429731,0.339944,0.000000,0.351707,0.000000,0.181824,0.000000,0.000000,0.339944,0.000000,0.351707,0.000000,0.181824,0.351707,0.000000,0.588119,0.000000,0.420818,0.000000,0.000000,0.351707,0.000000,0.588119,0.000000,0.420818,0.181824,0.000000,0.420818,0.000000,0.459249,0.000000,0.000000,0.181824,0.000000,0.420818,0.000000,0.459249
564.400000,-9.237007,-15.874945,-1.862252,-3.492756,-1.029075,-0.238467,-9.194937,-15.573506,0.899819,4.342382,-0.007843,0.453169,0.339925,0.000000,0.351709,0.000000,0.181854,0.000000,0.000000,0.339925,0.000000,0.351709,0.000000,0.181854,0.351709,0.000000,0.588082,0.000000,0.420770,0.000000,0.000000,0.351709,0.000000,0.588082,0.000000,0.420770,0.181854,0.000000,0.420770,0.000000,0.459147,0.000000,0.000000,0.181854,0.000000,0.420770,0.000000,0.459147
564.600000,-9.482141,-16.236731,-1.915036,-3.187064,-0.949943,-0.055732,-9.194937,-15.573506,0.873354,4.324930,-0.539109,0.476608,0.339916,0.000000,0.351712,0.000000,0.181869,0.000000,0.000000,0.339916,0.000000,0.351712,0.000000,0.181869,0.351712,0.000000,0.588020,0.000000,0.420694,0.000000,0.000000,0.351712,0.000000,0.588020,0.000000,0.420694,0.181869,0.000000,0.420694,0.000000,0.459037,0.000000,0.000000,0.181869,0.000000,0.420694,0.000000,0.459037
564.800000,-9.649876,-16.913328,-1.862625,-3.237600,-0.824597,-0.076101,-9.194937,-16.987256,0.873354,4.326672,-0.562548,0.476608,0.339912,0.000000,0.351706,0.000000,0.181869,0.000000,0.000000,0.339912,0.000000,0.351706,0.000000,0.181869,0.351706,0.000000,0.587931,0.000000,0.420599,0.000000,0.000000,0.351706,0.000000,0.587931,0.000000,0.420599,0.181869,0.000000,0.420599,0.000000,0.458928,0.000000,0.000000,0.181869,0.000000,0.420599,0.000000,0.458928
565.200000,-9.757772,-17.678859,-1.487865,-2.731318,-0.470971,0.193271,-8.849848,-16.987256,0.846888,4.335398,-0.460982,0.476608,0.436438,0.000000,0.437355,0.000000,0.219501,0.000000,0.000000,0.436438,0.000000,0.437355,0.000000,0.219501,0.437355,0.000000,0.663759,0.000000,0.453825,0.000000,0.000000,0.437355,0.000000,0.663759,0.000000,0.453825,0.219501,0.000000,0.453825,0.000000,0.473435,0.000000,0.000000,0.219501,0.000000,0.453825,0.000000,0.473435
565.400000,-9.585922,-18.292102,-1.108631,-2.762709,-0.235377,0.158414,-8.849848,-18.401005,0.846888,4.344124,-0.015656,0.476608,0.394136,0.000000,0.389680,0.000000,0.193918,0.000000,0.000000,0.394136,0.000000,0.389680,0.000000,0.193918,0.389680,0.000000,0.614259,0.000000,0.428788,0.000000,0.000000,0.389680,0.000000,0.614259,0.000000,0.428788,0.193918,0.000000,0.428788,0.000000,0.461368,0.000000,0.000000,0.193918,0.000000,0.428788,0.000000,0.461368
565.800000,-9.492154,-18.928154,-0.668753,-2.261059,0.024763,0.371915,-8.849848,-18.401005,0.873354,4.356345,-0.015656,0.476608,0.464011,0.000000,0.445634,0.000000,0.217080,0.000000,0.000000,0.464011,0.000000,0.445634,0.000000,0.217080,0.445634,0.000000,0.665931,0.000000,0.452849,0.000000,0.000000,0.445634,0.000000,0.665931,0.000000,0.452849,0.217080,0.000000,0.452849,0.000000,0.473449,0.000000,0.000000,0.217080,0.000000,0.452849,0.000000,0.473449
566.000000,-9.450957,-18.979048,-0.497042,-1.810167,0.106037,0.555416,-9.194937,-18.401005,0.873354,4.347619,-0.812555,0.476608,0.405258,0.000000,0.387385,0.000000,0.188802,0.000000,0.000000,0.405258,0.000000,0.387385,0.000000,0.188802,0.387385,0.000000,0.614351,0.000000,0.429562,0.000000,0.000000,0.387385,0.000000,0.614351,0.000000,0.429562,0.188802,0.000000,0.429562,0.000000,0.463513,0.000000,0.000000,0.188802,0.000000,0.429562,0.000000,0.463513
566.400000,-9.433086,-19.072032,-0.257588,-1.032811,0.201386,0.824078,-9.194937,-18.401005,0.899819,0.000000,-0.992248,0.476608,0.466455,0.000000,0.441441,0.000000,0.213618,0.000000,0.000000,0.466455,0.000000,0.441441,0.000000,0.213618,0.441441,0.000000,0.672260,0.000000,0.458226,0.000000,0.000000,0.441441,0.000000,0.672260,0.000000,0.458226,0.213618,0.000000,0.458226,0.000000,0.477986,0.000000,0.000000,0.213618,0.000000,0.458226,0.000000,0.477986
566.600000,-9.509203,-18.912860,-0.244501,-0.536277,0.188164,0.985392,-9.551157,-18.401005,0.926284,4.269078,-0.992248,0.484420,0.405586,0.000000,0.385223,0.000000,0.187333,0.000000,0.000000,0.405586,0.000000,0.385223,0.000000,0.187333,0.385223,0.000000,0.625684,0.000000,0.437417,0.000000,0.000000,0.385223,0.000000,0.625684,0.000000,0.437417,0.187333,0.000000,0.437417,0.000000,0.468946,0.000000,0.000000,0.187333,0.000000,0.437417,0.000000,0.468946
566.800000,-9.553151,-18.776597,-0.205719,-0.122858,0.188731,1.092259,-9.551157,-18.401005,0.926284,4.246389,-0.992248,0.484420,0.373389,0.000000,0.360926,0.000000,0.178289,0.000000,0.000000,0.373389,0.000000,0.360926,0.000000,0.178289,0.360926,0.000000,0.612182,0.000000,0.433513,0.000000,0.000000,0.360926,0.000000,0.612182,0.000000,0.433513,0.178289,0.000000,0.433513,0.000000,0.468218,0.000000,0.000000,0.178289,0.000000,0.433513,0.000000,0.468218
567.000000,-9.576503,-19.655442,-0.154110,-0.770888,0.195694,0.657098,-9.551157,-21.239636,0.926284,4.244641,-0.992248,0.484420,0.356101,0.000000,0.352183,0.000000,0.176872,0.000000,0.000000,0.356101,0.000000,0.352183,0.000000,0.176872,0.352183,0.000000,0.612354,0.000000,0.435415,0.000000,0.000000,0.352183,0.000000,0.612354,0.000000,0.435415,0.176872,0.000000,0.435415,0.000000,0.469633,0.000000,0.000000,0.176872,0.000000,0.435415,0.000000,0.469633
567.200000,-9.585261,-20.297761,-0.096620,-1.146274,0.205027,0.399324,-9.551157,-21.239636,0.926284,4.213226,-0.992248,0.484420,0.347352,0.000000,0.351179,0.000000,0.178618,0.000000,0.000000,0.347352,0.000000,0.351179,0.000000,0.178618,0.351179,0.000000,0.617009,0.000000,0.438231,0.000000,0.000000,0.351179,0.000000,0.617009,0.000000,0.438231,0.178618,0.000000,0.438231,0.000000,0.470749,0.000000,0.000000,0.178618,0.000000,0.438231,0.000000,0.470749
567.400000,-9.583538,-20.766594,-0.038177,-1.321157,0.213965,0.268759,-9.551157,-21.239636,0.899819,4.190537,-0.992248,0.500046,0.343550,0.000000,0.353518,0.000000,0.181188,0.000000,0.000000,0.343550,0.000000,0.353518,0.000000,0.181188,0.353518,0.000000,0.621418,0.000000,0.439805,0.000000,0.000000,0.353518,0.000000,0.621418,0.000000,0.439805,0.181188,0.000000,0.439805,0.000000,0.470739,0.000000,0.000000,0.181188,0.000000,0.439805,0.000000,0.470739
567.600000,-9.574656,-21.098796,0.017361,-1.343791,0.220518,0.229479,-9.551157,-21.239636,0.873354,4.150396,-0.992248,0.500046,0.342440,0.000000,0.356635,0.000000,0.183392,0.000000,0.000000,0.342440,0.000000,0.356635,0.000000,0.183392,0.356635,0.000000,0.623411,0.000000,0.439488,0.000000,0.000000,0.356635,0.000000,0.623411,0.000000,0.439488,0.183392,0.000000,0.439488,0.000000,0.469591,0.000000,0.000000,0.183392,0.000000,0.439488,0.000000,0.469591
567.800000,-9.805484,-21.320716,-0.188800,-1.253602,0.091782,0.252264,-10.263598,-21.239636,0.846888,4.103270,-0.992248,0.500046,0.342570,0.000000,0.359150,0.000000,0.184748,0.000000,0.000000,0.342570,0.000000,0.359150,0.000000,0.184748,0.359150,0.000000,0.622456,0.000000,0.437480,0.000000,0.000000,0.359150,0.000000,0.622456,0.000000,0.437480,0.184748,0.000000,0.437480,0.000000,0.467675,0.000000,0.000000,0.184748,0.000000,0.437480,0.000000,0.467675
568.000000,-10.108449,-21.454294,-0.451062,-1.085353,-0.052388,0.312783,-10.619818,-21.239636,0.820423,4.012513,-0.992248,0.500046,0.343060,0.000000,0.360502,0.000000,0.185211,0.000000,0.000000,0.343060,0.000000,0.360502,0.000000,0.185211,0.360502,0.000000,0.618992,0.000000,0.434379,0.000000,0.000000,0.360502,0.000000,0.618992,0.000000,0.434379,0.185211,0.000000,0.434379,0.000000,0.465458,0.000000,0.000000,0.185211,0.000000,0.434379,0.000000,0.465458
