systime,t,lon,lat,v,hdg,status
1462053311.43,1.09578e+12,-963514989,305965106,-3.74826e-28,0.020532,18
1462053311.43,78916,-963514989,305965106,0,0.00319849,0
1462053314.43,78916.6,-963514989,305965106,0,0.00319849,0
1462053314.53,78916.8,-963514989,305965106,0,0.00319849,0
1462053314.53,78917,-963514989,305965106,0,0.00319849,0
1462053314.63,78917.2,-963514989,305965106,0,0.00319849,0
1462053314.63,78917.4,-1500000,305964946,0,0.00319849,0
1462053314.73,78917.8,-963514989,305833308,0,0.00319849,0
1462053314.73,78918,-963514989,305949974,0,0.00319849,0
1462053314.83,78918.4,-963514989,305965106,0,0.00319849,0
1462053314.83,78918.6,-963514989,305965106,0,0.00319849,0
1462053314.93,78918.8,-975181477,305965106,0,0.00319849,0
1462053314.93,78919,-963514989,305965106,0,0.00319849,0
1462053314.93,-3.74826e-28,-963514989,1400875058,0.020532,-3.38708e-23,71
1462053314.93,78919.6,-963514989,305965106,0,0.00319849,0
1462053315.13,78919.8,-963514989,305965106,0,0.00319849,0
1462053315.13,78920,-963514989,305965106,0,0.00319849,0
1462053315.23,78920.2,0,305965106,0,0.00319849,0
1462053315.73,78920.4,-963514989,305965106,0,0.00319849,0
1462053315.93,78920.6,-963514989,305965106,0,0.00319849,0
1462053315.93,78920.8,-1500000,305965106,0,0.00319849,0
1462053316.03,78921,-963514989,305965106,0,0.00319849,0
1462053316.23,78921.2,-963514989,305965106,0,0.00319849,0
1462053316.43,78921.4,-963513336,305965106,0,0.00319849,0
1462053316.63,78921.6,-963514989,305965106,0,0.00319849,0
1462053316.83,78921.8,-963514989,305965106,0,0.00319849,0
1462053317.13,78922,-963514989,305965106,0,0.00319849,0
1462053317.23,78922.2,-963514989,305965010,0,0.00319849,0
1462053323.33,78923,-963514989,305965106,0,0.00319849,0
1462053323.43,78923.4,0,305965106,2.77885,91.512,0
1462053323.43,78923.6,-963514989,305965106,0,0.00319849,0
1462053323.53,78924,-963514989,305965106,0,0.00319849,0
1462053323.53,78924.2,-973514735,305965106,0,0.00319849,0
1462053323.53,78924.4,-963514989,305965106,0,0.00319849,0
1462053323.63,78924.8,-963514989,305965106,0,0.00319849,0
1462053323.63,78925,-963514989,305965106,0,0.00319849,0
1462053323.63,78925.2,-963514989,305965106,0,0.00319849,0
1462053323.73,78925.8,-963514989,305965106,0,0.00319849,0
1462053323.73,78926,-963514989,305965106,0,0.00319849,0
1462053323.73,1.09587e+12,-963514989,305965106,-3.74826e-28,0.0205621,18
1462053324.53,78927.4,-963514989,305965169,0.449909,0.0844096,0
1462053324.53,78927.6,-963514989,305965169,0.449909,0.0842268,127
1462053324.63,78928.6,-963515116,305965169,0.476375,0.0815766,0
1462053324.63,78928.8,-963515116,305965169,0.449909,0.0807846,0
1462053324.73,78929.2,-963515243,305965169,0.449909,0.0794443,0
1462053324.73,78929.4,963515243,305965169,68.4921,91.512,0
1462053324.73,78929.6,-963499984,305965169,0.423444,0.0785304,0
1462053324.83,78929.8,-963515243,305965169,0.396979,0.0776166,0
1462053325.03,78930,-963515243,305965106,0.396979,0.076916,0
1462053325.23,78930.2,-963515243,305965106,0.396979,0.0753929,0
1462053325.53,78930.4,-963648758,305965106,0.370514,0.0749055,0
1462053325.63,78930.6,-963515370,305965106,0.370514,0.074083,0
1462053325.83,78930.8,-963515370,305965074,0.344048,0.0732301,0
1462053326.03,78931,-963515370,305965042,0.344048,0.0722858,0
1462053326.23,78931.2,-963515370,305965042,0.370514,0.0713719,0
1462053326.43,78931.4,-963515370,305965010,0.370514,0.0707627,0
1462053326.63,78931.6,-963515370,305965010,0.370514,0.0703362,0
1462053326.83,78931.8,-963515625,305965010,0.396979,0.0696356,0
1462053327.03,78932,-963515625,305965010,0.423444,0.0696661,0
1462053327.23,78932.2,-963515625,305964946,0.449909,0.0695138,0
1462053327.43,78932.4,-963515625,305964914,0.476375,0.0691178,0
1462053327.63,78932.6,-963514989,305964914,0.264653,0.0692091,0
1462053327.83,78932.8,-963515625,305964914,0.529305,0.0698184,0
1462053328.03,78933,-963515625,305964883,0.582236,0.0707322,0
1462053331.73,78933.2,-963515625,305964883,0.635166,0.0717679,0
1462053331.93,78933.4,-963515625,305964883,0.688097,0.0730473,0
1462053331.93,78933.6,-963515625,305964883,0.688097,0.0745704,0
1462053331.93,78933.8,-963515752,305964914,0.661632,0.0766418,0
1462053332.03,78934,-963515752,305964914,0.608701,0.0776471,0
1462053332.03,78934.2,-963515752,305964914,0.582236,0.078439,0
1462053332.23,78934.8,-963515752,305964946,0.50284,0.0818203,0
1462053332.33,78935.6,-963515879,305964946,0.396979,0.0863896,0
1462053332.33,1.09595e+12,-963515879,305964946,-3.69341e-28,0.0204405,18
1462053332.43,78937.2,-963515879,305964914,0,0.0912635,0
1462053332.43,78937.4,-963515879,305964914,0,0.0910807,0
1462053332.63,78937.6,-963515879,305964946,0.211722,0.102808,0
1462053337.33,78938,-963515879,305965010,0.529305,0.00645789,0
1462053337.33,78938.2,-963515879,305965010,0.688097,0.00776775,0
1462053337.33,78938.4,-963515879,305965042,0.767493,0.00749359,0
1462053337.43,78938.8,-963515879,305965074,0.793958,0.00487388,0
1462053337.43,78939,-963515879,305965106,0.741027,0.00368587,0
1462053337.53,78939.2,-963515879,305965106,0.688097,0.00249786,0
1462053337.53,78939.4,-963515879,305965169,0.635166,0.00146216,0
1462053337.63,78941,-963515879,305965328,0.423444,0.105337,0
1462053337.63,78941.2,-963515879,305965328,0.396979,0.104758,0
1462053337.63,78941.4,-963515879,305965328,0.370514,0.104088,127
1462053337.73,78942.6,-963516133,305965455,0.582236,0.0925124,0
1462053338.03,78943,-963516133,305965518,0.873354,0.0939136,0
1462053338.23,78943.2,-963516133,305965550,0.899819,0.0962896,0
1462053353.23,78949.4,-963516133,305965836,0,0.00292433,127
1462053353.23,78950.4,-963516133,305965836,0,0.00292433,0
1462053353.23,78950.6,-963516133,305965836,0,0.00292433,0
1462053353.33,78951.8,-963516133,305965836,0,0.00292433,0
1462053353.33,78952,-963516133,305965836,0,0.00292433,0
1462053353.43,78953,-963516133,305965836,0,0.00292433,0
1462053358.93,1.09611e+12,-963516133,305965836,-3.67776e-28,0.0208801,18
1462053358.93,78955.6,-963516133,305965836,0,0.00292433,0
1462053358.93,78955.8,-963516133,305965836,0,0.00292433,0
1462053359.03,78957,-963516133,305965836,0,0.00292433,0
1462053359.03,78957.2,-963516133,305965836,0,0.00292433,0
1462053359.03,78957.4,-963516133,305965836,0,0.00292433,127
1462053359.13,78958.6,-963516133,305965836,0,0.00292433,0
1462053359.13,78958.8,-963516133,305965836,0,0.00292433,0
1462053359.23,78959,-963516133,305965836,0,0.00292433,0
1462053359.23,78961.4,-963516133,305965836,0,0.00292433,0
1462053359.23,78961.6,-963516133,305965836,0,0.00292433,0
1462053359.33,78962.6,-963516133,305965836,0,0.00292433,0
1462053359.33,78962.8,-963516133,305965836,0,0.00292433,0
1462053359.43,78964,-963516133,305965836,0,0.00292433,0
1462053359.43,78964.2,-963516133,305965836,0,0.00292433,0
1462053359.43,78964.4,-963516133,305965836,0,0.00292433,0
1462053362.53,78965,-963516133,305965836,0,0.00292433,0
1462053362.63,78965.2,-963516133,305965836,0,0.00292433,0
1462053363.13,78965.6,-963516133,305965836,0,0.00292433,0
1462053363.13,78965.8,-963516133,305965836,0,0.00292433,0
1462053363.23,78966.2,-963516133,305965836,0,0.00292433,0
1462053363.23,78966.3,-963516133,305965836,0,0.00292433,0
1462053363.23,78966.6,-963516260,305965932,0.211722,0.0302181,0
1462053363.33,78966.8,-963516260,305965932,0.211722,0.0304922,0
1462053363.33,-4.77535e-22,-963516260,305965932,1.92045e+27,-2.39595e+06,59
1462053363.43,78967.8,-963516260,305965932,0.396979,0.0294565,0
1462053363.43,78968,-963516260,305965932,0.476375,0.0301571,0
1462053363.53,78968.2,-963516260,305965932,0.555771,0.0307968,0
1462053363.53,78968.4,-963516133,305965900,0.582236,0.0318325,0
1462053363.63,78968.6,-963516133,305965900,0.608701,0.0328378,0
1462053363.83,78968.8,-963516133,305965900,0.608701,0.0334166,0
1462053364.03,78969,-963516133,305965900,0.582236,0.0339039,0
1462053364.23,78969.2,-963516133,305965900,0.555771,0.0344523,0
1462053364.53,78969.4,-963515879,305965900,0.529305,0.0351224,0
1462053364.73,78969.6,-963515879,305965836,0.529305,0.0366455,0
1462053364.83,78969.8,-963515879,305965836,0.529305,0.0376812,0
1462053365.03,78970,-963515879,305965836,0.50284,0.0383209,0
1462053365.23,0,-963515879,305965836,0.50284,0.0397831,0
1462053365.63,78970.4,-963515879,305965805,0.555771,0.0431643,0
1462053365.73,78970.6,-963515879,305965773,0.635166,0.0468807,0
1462053365.83,78970.8,-963515879,305965741,0.793958,0.0512062,0
1462053366.03,78971,-963515879,305965646,0.899819,0.0558364,0
1462053366.23,78971.2,-963515879,305965646,0.926284,0.0595223,0
1462053366.53,78971.4,-963515879,305965614,0.899819,0.0623857,0
1462053366.63,78971.6,-963516133,305965550,0.846888,0.065371,0
1462053367.33,78972,-963516133,305965550,0.741027,0.0703667,0
1462053369.13,78972.2,-963516133,305965550,0.741027,0.0731996,0
1462053369.23,78972.6,-963516133,305965550,0.820423,0.0796271,0
1462053369.23,78972.8,-963516260,305965646,0.899819,0.0834043,0
1462053369.33,78973,-963516260,305965646,0.952749,0.0859326,0
1462053369.33,78973.2,-963516260,305965741,0.979215,0.0876994,0
1462053371.23,1.09627e+12,-100333331,305965773,-3.66204e-28,0.0208801,18
1462053371.23,78974,-963516388,305965836,0.873354,0.0923296,0
1462053371.33,78974.2,-963516388,305965836,0.873354,0.0938222,0
1462053371.43,78974.4,-963516388,305965900,0.899819,0.0949798,0
1462053371.43,78974.6,-963516388,305965932,0.926284,0.0970207,0
1462053371.73,78974.8,-963516388,305965964,0.952749,0.0977823,0
1462053371.83,78975.2,-963516388,305966059,0.926284,0.0994272,0
1462053371.93,78975.6,-963516388,305966091,0.899819,0.100554,127
1462053371.93,78976.2,-963516388,305966186,0.793958,0.103144,0
1462053372.03,78976.6,-963516388,305966186,0.688097,0.104514,0
1462053372.03,78976.8,-963516388,305966250,0.661632,0.105063,0
1462053372.03,78977,-963516388,30499999,0.661632,0.105611,0
1462053372.23,78977.2,-963516388,305966250,0.635166,0.106281,0
1462053372.43,78977.4,-963516388,305966282,0.608701,0.107134,0
1462053372.63,78977.6,-963516388,305833308,0.582236,0.107682,0
1462053372.83,78977.8,-963516388,305966282,0.582236,0.108109,0
1462053373.03,78978,-963516388,305966345,0.529305,0.108474,0
1462053373.23,78978.2,-963516388,305966377,0.50284,0.10887,0
1462053373.53,78978.4,-963516388,305966377,0.529305,0.000304618,0
1462053373.73,78978.6,-963516388,305966409,0.635166,0.00335079,0
1462053373.93,78978.8,-963516388,305966472,0.820423,0.00624466,0
1462053374.13,78979,-963516388,305966504,1.00568,0.00737175,0
1462053374.23,78979.2,-965183029,305966568,1.11154,0.00560497,0
1462053374.43,78979.4,-963516388,305966631,1.2174,0.00219325,0
1462053374.63,78979.6,-963516388,305966695,1.2968,0.107561,0
1462053374.93,78979.7,-963516388,305966695,1.40266,0.106312,0
1462053375.43,78980,-963516388,305966822,1.50852,0.103509,0
1462053375.53,78980.2,-963516388,305966822,1.53499,0.102412,0
1462053375.63,78980.6,-963516515,305966949,1.48205,0.100798,0
1462053375.83,78980.8,-963516515,305966981,1.42912,0.100524,0
1462053376.13,78981,-963516515,305966981,1.40266,0.100067,0
1462053376.23,78981.2,-963516515,305967044,1.42912,0.0999755,0
1462053376.43,78981.4,-963516515,305967108,1.45559,0.100372,0
1462053376.63,78981.6,-963516769,305967140,1.37619,0.101316,0
1462053376.83,78981.8,-963516515,305833308,1.42912,0.10357,0
1462053377.03,78982,-963516515,305833308,1.48205,0.106312,0
1462053377.43,78982.2,0,305967362,1.56145,0.108749,0
1462053377.53,78982.4,-963516388,305967426,1.69378,0.000700621,0
1462053377.63,78982.6,-963516388,305967522,1.79964,0.00182771,0
1462053377.83,78982.8,-963516388,305967553,1.95843,0.00219325,0
1462053378.03,78983,-963516388,305967712,2.09076,0.00170586,0
1462053378.23,78983.2,-963516388,305967776,2.17015,0.00112709,0
1462053378.53,78983.4,-963516388,305967934,2.24955,0.000670159,0
1462053378.63,78983.6,-963516388,305967966,2.35541,0.000456927,0
1462053378.83,78983.8,-963516388,305968125,2.4348,0.000822468,0
1462053379.03,78984,-963516388,305968157,2.5142,0.00164494,0
1462053379.23,78984.2,-963516388,305968284,2.5936,0.00255879,0
1462053379.43,78984.4,-963516388,305968412,2.67299,0.00338126,0
1462053379.63,78984.6,-963516388,305968507,2.75239,0.00399049,0
1462053379.83,78984.8,-963516260,305968666,2.85825,0.00472157,0
1462053380.03,78985,-963516260,305968793,0.291118,0.00520896,0
1462053380.23,78985.2,-863516260,305968888,2.96411,0.00548312,0
1462053380.43,78985.4,-963516260,305969016,2.96411,0.00569635,0
1462053380.63,78985.6,-963516260,305969111,2.93764,0.00584866,0
1462053380.83,78985.8,-963516133,305969174,2.88471,0.00597051,0
1462053381.03,78986,-963516133,305969270,2.88471,0.00618374,0
1462053381.23,78986.2,-963515879,305969397,2.91118,0.00609235,0
1462053381.43,78986.4,-963515879,305969429,2.83178,0.00554404,0
1462053381.63,78986.6,-963499984,305969588,2.72592,0.00463019,0
1462053381.83,78986.8,-963515879,305969620,2.64653,0.00420372,0
1462053382.03,78987,-963515879,305969715,2.54067,0.00371634,0
1462053382.23,78987.2,-963515879,305969810,2.40834,0.00313756,0
1462053382.43,78987.4,-963515879,305969874,0,0.00265017,0
1462053382.63,78987.6,-963515879,305969906,2.11722,0.00222371,0
1462053382.83,78987.8,963499984,305969969,1.32326,91.512,0
1462053383.03,78988,-963515879,305970001,1.77317,0.0010357,0
1462053383.23,78988.2,-963515879,305970033,1.64085,0.000548312,0
1462053383.43,78988.4,-963515879,305970128,1.53499,3.04618e-05,0
1462053383.63,78988.6,-963515879,305970128,1.42912,0.10951,0
1462053383.83,78988.8,-963515879,305970160,1.40266,0.109388,0
1462053384.03,78989,-963499984,305970192,1.40266,0.109023,0
1462053384.23,78989.2,-963515879,305970287,1.45559,0.10884,0
1462053384.43,78989.4,-963515879,305970319,1.53499,0.108718,0
1462053384.63,78989.6,963515879,305970414,94.4281,91.512,0
1462053384.83,78989.8,-963515879,305970541,1.72024,0.108901,0
1462053385.03,78990,-963515879,305970573,1.79964,0.108901,0
1462053385.23,78990.2,-963515879,305970637,1.9055,0.108809,0
1462053385.43,78990.4,-963515879,305970700,1.95843,0.108901,0
1462053385.63,78990.6,-963515879,305970764,2.01136,0.109266,0
1462053385.83,78990.8,-963515879,305970859,2.09076,0.000792006,0
1462053386.03,78991,-963515879,305970891,2.14369,0.00191909,0
1462053386.23,78991.2,963515879,305971018,2.46127,91.512,0
1462053386.43,78991.4,-963515752,305971050,2.17015,0.00365541,0
1462053386.63,78991.6,-963515752,305971114,2.14369,0.00435603,0
1462053386.83,78991.8,-963515752,305971177,0,0.00456927,0
1462053387.03,78992,-963515752,305971272,213.813,0.00469111,0
1462053387.23,78992.2,-963515625,305971304,2.03783,0.00496527,0
1462053387.43,78992.4,-963515625,305971368,1.98489,0.00502619,0
1462053387.63,78992.6,-963515625,305971432,1.95843,0.0047825,0
1462053387.83,78992.8,-963515625,305971463,1.87903,0.00417326,0
1462053388.03,78993,963515625,305971495,2.96411,91.512,0
1462053388.23,78993.2,963515625,305971590,2.32894,91.512,0
1462053388.43,78993.4,-963515625,305971622,1.58792,0.00191909,0
1462053388.63,78993.6,-963515625,305971654,0,0.00109662,0
1462053388.83,78993.8,-963515625,305971718,1.42912,0.000974777,0
1462053389.03,78994,-963515625,305971749,1.32326,0.000670159,0
1462053389.23,78994.2,-963515625,305971781,1.27033,0.000213232,0
1462053389.43,78994.4,-963515625,305971781,1.2174,0.109419,0
1462053389.63,78994.6,963515625,305971844,94.5604,91.512,0
1462053389.83,78994.8,-963515625,305971876,1.11154,0.108078,0
1462053390.03,78995,-963515752,305971908,1.08508,0.107561,0
1462053390.23,78995.2,-963515752,305971940,1.05861,0.106647,0
1462053390.43,78995.4,-963515752,305972004,1.03215,0.105428,0
1462053390.63,78995.6,-963515752,305972036,1.00568,0.104088,0
1462053390.83,78995.8,-963515879,305972067,1.00568,0.102565,0
1462053391.03,78996,-963515879,305972131,1.00568,0.100889,0
1462053391.23,78996.2,-963515879,305972162,0.979215,0.099153,0
1462053391.43,78996.4,-963516133,305972162,0.952749,0.0979346,0
1462053391.63,78996.6,-963516133,305972194,0.926284,0.0963201,0
1462053391.83,78996.8,-963516133,305972194,0.926284,0.0944924,0
1462053392.03,78997,-963516260,305972194,0.926284,0.0921773,0
1462053392.23,78997.2,-963516260,305972194,0.899819,0.0899841,0
1462053392.43,78997.4,-963516260,305972194,0.899819,0.0875776,0
1462053392.63,78997.6,-963516388,305972162,0.873354,0.0841049,0
1462053392.83,78997.8,-963516388,305972162,0.952749,0.0819726,0
1462053393.03,78998,-963516388,305972162,0.952749,0.0805409,0
1462053393.23,78998.2,-963516388,305972131,0.952749,0.079292,0
1462053393.43,78998.4,-963516515,305972131,0.952749,0.0780735,0
1462053393.63,78998.6,-963516515,305972131,0.899819,0.0770073,0
1462053393.83,78998.8,-963516769,305972067,0.899819,0.076459,0
1462053394.03,78999,-963516769,305972067,0.899819,0.0760326,0
1462053394.23,78999.2,-963516769,305972036,0.899819,0.0757889,0
1462053394.43,78999.4,-963516769,305972036,0.873354,0.0754843,0
1462053394.63,78999.6,-963516896,305972036,0.873354,0.0755147,0
1462053395.03,79000,-963516896,305972067,0.846888,0.075667,0
1462053395.23,79000.2,-963517023,305972067,0.846888,0.0758193,0
1462053395.43,79000.4,963517023,305972067,0.873354,0.0759107,0
1462053395.63,79000.6,-963517023,305972067,0.873354,0.0760326,0
1462053395.83,79000.8,-963517023,305972036,0.873354,0.0758803,0
1462053396.03,79001,963517023,305972036,65.6339,91.512,0
1462053396.23,79001.2,-963517023,305972036,0.899819,0,0
1462053396.43,79001.4,-963517023,305972004,0.926284,0.0745095,0
1462053396.63,79001.6,-963517023,305972004,0.926284,0.0741135,0
1462053396.83,79001.8,-963517278,305972004,0.926284,0.074083,0
1462053397.03,79002,-963517278,305972004,0.926284,0.0735347,0
1462053397.23,79002.2,-963517278,305972004,0.899819,0.0731387,0
1462053397.43,79002.4,-963517278,305972004,0.873354,0.0724381,0
1462053397.63,79002.6,-963517278,305971940,0.846888,0.0716156,0
1462053397.83,79002.8,-963517278,305971908,0.820423,0.0700316,0
1462053398.03,79003,-963517405,305971876,0.793958,0.0682648,0
1462053398.23,79003.2,-963517405,305971844,0.741027,0.0662543,0
1462053398.43,79003.4,-963517405,305971781,0.714562,0.0640306,0
1462053398.63,79003.6,-963517405,305971749,0.714562,0.06135,0
1462053398.83,79003.8,-963517405,305971718,0.688097,0.0594004,0
1462053399.03,79004,-963517405,305971622,0.688097,0.0575118,0
1462053399.23,79004.2,-963517278,305971622,0.688097,0.0551663,0
1462053399.43,79004.4,-963517278,305971590,0.688097,0.0528512,0
1462053399.63,79004.6,-963517278,305971590,0.688097,0.0506884,0
1462053399.83,79004.8,-963517278,305971495,0.688097,0.0478554,0
1462053400.03,79005,-963517278,305971463,0.688097,0.0454794,0
1462053400.23,79005.2,-963517278,305971432,0.661632,0.042616,0
1462053400.43,79005.4,-963517023,305971432,0.661632,0.0401791,0
1462053400.63,79005.6,-963517023,305971432,0.661632,0.0372243,0
1462053400.83,79005.8,-963517023,305971432,0.661632,0.0345741,0
1462053401.03,79006,-963517023,305971432,0.688097,0.0325332,0
1462053401.23,79006.2,-963517023,305971432,0.714562,0.0302181,0
1462053401.43,79006.4,-963517023,305971368,0.714562,0.0283904,0
1462053401.63,79006.6,-963517023,305971368,0.714562,0.0265017,0
1462053402.03,79007,-963516896,305971432,0.767493,0.02309,0
1462053402.23,79007.2,-963516896,305971432,0.793958,0.0217497,0
1462053402.43,79007.4,-963516769,305971432,0.820423,0.0206835,0
1462053402.63,79007.6,-963516769,305971463,0.846888,0.0198611,0
1462053402.83,79007.8,-963516769,305971463,0.873354,0.0192823,0
1462053403.03,79008,-963516769,305971463,0.899819,0.0188558,0
1462053403.23,79008.2,-963516515,305971495,0.926284,0.0187644,0
1462053403.43,79008.4,-963516515,305971495,0.952749,0.0186426,0
1462053403.63,79008.6,-963516515,305971495,0.952749,0.0187949,0
1462053404.03,79009,-963516388,305971590,0.979215,0.0188863,0
1462053404.23,79009.2,-963516388,305971590,1.00568,0.01913,0
1462053404.43,79009.3,-963516388,305971622,1.00568,0.0191605,0
1462053404.63,79009.6,-963516388,305971622,1.03215,0.0194651,0
1462053405.03,79010,-963516388,305971622,1.03215,0.0198001,0
1462053405.23,79010.2,-963516388,305971654,1.03215,0.0201048,0
1462053405.43,79010.4,-963516260,305971718,1.05861,0.0201962,0
1462053405.63,79010.6,-963516260,305971718,1.08508,0.0204398,0
1462053405.83,79010.8,-963516260,305971718,1.08508,0.0204703,0
1462053406.03,79011,-963516133,305971718,1.11154,0.0205008,0
1462053406.23,79011.2,-963516133,305971749,1.11154,0.020714,0
1462053406.43,79011.4,-963516133,305971781,1.11154,0.0209577,0
1462053406.63,79011.6,-963515879,305971781,1.11154,0.0212014,0
1462053406.83,79011.8,-963515879,305971781,1.11154,0.0215669,0
1462053407.03,79012,-963515879,305971781,1.11154,0.0221762,0
1462053407.23,79012.2,-963515752,305971781,1.11154,0.0229072,0
1462053407.43,79012.4,-963515752,305971781,1.08508,0.023486,0
1462053407.63,79012.6,-963515752,305971781,1.08508,0.0243694,0
1462053407.83,79012.8,-963515625,305971781,1.03215,0.0256793,0
1462053408.03,79013,-963515625,305971781,1.00568,0.0272024,0
1462053408.23,79013.2,-963515625,305971781,0.979215,0.028695,0
1462053408.43,79013.4,-963515625,305971749,0.979215,0.0300658,0
1462053408.63,2,-963515625,305971749,0.926284,0.0319239,0
1462053408.83,79013.8,-963515625,305971718,0.899819,0.033051,0
1462053409.03,79014,-963515370,305971718,0.899819,0.0339344,0
1462053409.23,79014.2,-963515370,305971718,0.873354,0.034635,0
1462053409.43,79014.4,-963515370,305971654,0.820423,0.0354575,0
1462053409.63,79014.6,-963515370,305971622,0.767493,0.0369197,0
1462053409.83,79014.8,-963515370,305971622,0.741027,0.0388692,0
1462053410.03,79015,-963515370,305971622,0.714562,0.0403618,0
1462053410.23,79015.2,-963515370,305971590,0.714562,0.0420982,0
1462053410.43,79015.4,-963515370,305971558,0.714562,0.0434689,0
1462053410.63,79015.6,-963515370,305971495,0.741027,0.0440782,0
1462053411.03,79016,-963515370,305971432,0.793958,0.0463933,0
1462053411.23,79016.2,-963515370,305971432,0.820423,0.0469416,0
1462053411.43,79016.4,-963515370,305971368,0.846888,0.0477031,0
1462053411.63,79016.6,-963515370,305971368,0.873354,0.0482514,0
1462053411.83,79016.8,-963515370,305971304,0.899819,0.0489825,0
1462053412.03,79017,-963515370,305971272,0.952749,0.0494395,0
1462053412.23,1316,-963515370,305971272,0.952749,0.0501401,0
1462053412.43,79017.3,-963515370,305971177,0.979215,0.0503838,0
1462053412.63,79017.6,-963515370,305971114,1.03215,0.0508711,0
1462053413.03,79018,-963515370,305971050,1.05861,0.0518155,0
1462053413.23,79018.2,-963515370,305970986,1.05861,0.0519069,0
1462053413.43,79018.4,-963515370,305970891,1.08508,0.0516632,0
1462053413.63,79018.6,-963515370,305970891,1.08508,0.0514804,0
1462053413.83,79018.8,-963515243,305970859,1.11154,0.0511758,0
1462053414.03,79019,-963515243,305970764,1.11154,0.0510539,0
1462053414.23,79019.2,-963515243,305970700,1.13801,0.0507798,0
1462053414.43,79019,-963515243,305970700,1.11154,0.0508102,0
1462053414.63,79019.6,-963515243,305970637,1.11154,0.0508711,0
1462053414.83,79019.8,-963515243,305970573,1.13801,0.0511758,0
1462053415.03,79020,-963515243,305970541,1.13801,0.051389,0
1462053415.23,79020.2,-963515243,305970541,1.13801,0.0519982,0
1462053415.43,79020.3,-963515243,305970446,1.11154,0.0527293,0
1462053415.63,79020.6,-963515243,305970446,1.11154,0.053369,0
1462053416.03,79021,-963515370,305970319,1.11154,0.0551967,0
1462053416.23,79021.2,-963515370,305970319,1.11154,0.0560192,0
1462053416.43,79021.3,-963515370,305970319,1.11154,0.0563543,0
1462053416.63,79021.6,-963515370,305970255,1.13801,0.057329,0
1462053416.83,79021.8,-963515370,305970160,1.16447,0.0579687,0
1462053417.03,79022,-963515370,305966663,1.19094,0.0583952,0
1462053417.23,79022.2,-963515370,305970128,1.2174,0.0587608,0
1462053417.43,79022.4,-963515370,305970033,1.27033,0.0588217,0
1462053417.63,79022.6,-963515370,305970001,1.27033,0.0586084,0
1462053417.83,79022.8,-963515370,305969969,1.27033,0.0591263,0
1462053418.03,79023,-963515625,305969906,1.24387,0.0592481,0
1462053418.23,79023.2,-963515625,305969906,1.2174,0.0594309,0
1462053418.43,79023.4,-963515625,305969874,1.2174,0.0599488,0
1462053418.63,79023.6,-963515625,305969842,1.2174,0.0607103,0
1462053418.83,79023.8,-963515625,305969842,1.2174,0.0617765,0
1462053419.03,79024,-963515625,305969810,1.2174,0.0630254,0
1462053419.23,79024.2,-963515625,305969746,1.16447,0.0640002,0
1462053419.43,79024.4,-963515625,305969746,1.19094,0.0654014,0
1462053419.63,79024.6,-963515752,305969746,1.16447,0.0665285,0
1462053420.03,79025,-963515752,305969746,1.05861,0.0716156,0
1462053420.23,79025.2,-963515879,305969746,1.03215,0.0738089,0
1462053420.43,79025.4,-963515879,305969746,1.03215,0.0759412,0
1462053420.63,79025.6,-963515879,305969746,1.00568,0.0781954,0
1462053420.83,79025.8,-963515879,305969810,1.00568,0.08048,0
1462053421.03,79026,-963516133,305969842,1.00568,0.0825209,0
1462053421.23,1317,-963516133,305969842,1.00568,0.08444,0
1462053421.53,79026.4,-963516133,305969874,0.979215,0.0862677,0
