systime,rudd,thro
1462053003.03,-0.390667,0.554735
1462053003.13,0.039674,0.500046
1462053003.23,0.785699,0.523484
1462053003.33,1.000000,0.523484
1462053003.43,1.000000,0.500046
1462053003.53,0.396802,0.500046
1462053003.63,0.309519,0.500046
1462053003.73,0.333323,0.484420
1462053003.83,0.507920,0.484420
1462053003.93,0.547594,0.484420
1462053004.03,0.547594,0.484420
1462053004.13,0.523789,0.585986
1462053004.23,0.119022,0.828181
1462053004.33,0.055544,0.843806
1462053004.43,0.007935,0.843806
1462053004.53,-0.000031,0.843806
1462053004.63,-0.000031,0.843806
1462053004.73,-0.000031,0.812555
1462053004.83,-0.343791,0.812555
1462053004.93,-0.484420,0.796930
1462053005.03,-0.671926,0.796930
1462053005.13,-0.875057,0.796930
1462053005.23,-0.875057,0.796930
1462053005.33,-0.875057,0.796930
1462053005.43,-0.789117,0.796930
1462053005.53,-0.640675,0.796930
1462053005.63,-0.453169,0.796930
1462053005.73,-0.085971,0.796930
1462053005.83,0.071413,0.796930
1462053005.93,0.484115,0.796930
1462053006.03,0.650777,0.781304
1462053006.13,0.738090,0.781304
1462053006.23,0.738090,0.757866
1462053006.33,0.380932,0.757866
1462053006.43,0.380932,0.742241
1462053006.53,0.865078,0.695364
1462053006.63,0.658712,0.671926
1462053006.73,0.071413,0.671926
1462053006.83,0.031739,0.671926
1462053006.93,-0.000031,0.671926
1462053007.03,-0.000031,0.671926
1462053007.13,-0.031281,0.671926
1462053007.23,-0.242225,0.671926
1462053007.33,-0.062532,0.671926
1462053007.43,-0.039094,0.671926
1462053007.53,-0.031281,0.671926
1462053007.63,-0.031281,0.671926
1462053007.73,-0.015656,0.671926
1462053007.83,0.079348,0.671926
1462053007.93,0.190466,0.671926
1462053008.03,0.269814,0.671926
1462053008.13,0.444441,0.671926
1462053008.23,0.396802,0.671926
1462053008.33,0.134892,0.671926
1462053008.43,0.119022,0.671926
1462053008.53,0.119022,0.640675
1462053008.63,0.119022,0.640675
1462053008.73,0.095218,0.640675
1462053008.83,0.095218,0.640675
1462053008.93,0.095218,0.640675
1462053009.03,0.095218,0.640675
1462053009.13,0.031739,0.640675
1462053009.23,0.031739,0.640675
1462053009.33,0.031739,0.640675
1462053009.43,0.031739,0.640675
1462053009.53,0.007935,0.640675
1462053009.63,-0.148473,0.640675
1462053009.73,-0.171911,0.640675
1462053009.83,-0.242225,0.640675
1462053009.93,-0.242225,0.640675
1462053010.03,-0.242225,0.640675
1462053010.13,-0.210974,0.640675
1462053010.23,-0.367229,0.468795
1462053010.33,-0.523484,0.281289
1462053010.43,-0.679739,0.265664
1462053010.53,-0.828181,0.210974
1462053010.63,-0.945372,0.000000
1462053010.73,-0.945372,0.000000
1462053010.83,-0.945372,0.000000
1462053010.93,-0.945372,0.000000
1462053011.03,-0.992248,0.000000
1462053011.13,-0.992248,0.000000
1462053011.23,-0.992248,0.000000
1462053011.33,-0.992248,0.000000
1462053011.43,-0.992248,0.000000
1462053011.53,-0.992248,0.000000
1462053011.63,-0.992248,0.000000
1462053011.73,-0.992248,0.195349
1462053011.83,-0.992248,0.367229
1462053011.93,-0.992248,0.500046
1462053012.03,-0.992248,0.500046
1462053012.13,-0.992248,0.500046
1462053012.23,-0.992248,0.523484
1462053012.33,-0.992248,0.382855
1462053012.43,-0.992248,0.000000
1462053012.53,-0.992248,0.000000
1462053012.63,-0.992248,0.156285
1462053012.73,-0.992248,0.296915
1462053012.83,-0.992248,0.296915
1462053012.93,-0.992248,0.296915
1462053013.03,-0.992248,0.296915
1462053013.13,-0.992248,0.296915
1462053013.23,-0.992248,0.296915
1462053013.33,-0.992248,0.296915
1462053013.43,-0.992248,0.296915
1462053013.53,-0.992248,0.296915
1462053013.63,-0.992248,0.296915
1462053013.73,-0.992248,0.312540
1462053013.83,-0.992248,0.312540
1462053013.93,-0.992248,0.351604
1462053014.03,-0.992248,0.382855
1462053014.13,-0.992248,0.398480
1462053014.23,-0.992248,0.398480
1462053014.33,-0.992248,0.398480
1462053014.43,-0.992248,0.398480
1462053014.53,-0.992248,0.398480
1462053014.63,-0.992248,0.398480
1462053014.73,-0.992248,0.398480
1462053014.83,-0.992248,0.398480
1462053014.93,-0.992248,0.398480
1462053015.03,-0.992248,0.398480
1462053015.13,-0.992248,0.398480
1462053015.23,-0.992248,0.398480
1462053015.33,-0.992248,0.398480
1462053015.43,-0.992248,0.398480
1462053015.53,-0.367229,0.367229
1462053015.63,-0.476608,0.367229
1462053015.73,-0.804743,0.367229
1462053015.83,-0.835994,0.367229
1462053015.93,-0.437544,0.367229
1462053016.03,-0.414106,0.367229
1462053016.13,-0.828181,0.367229
1462053016.23,-0.703177,0.367229
1462053016.33,-0.703177,0.367229
1462053016.43,-0.992248,0.414106
1462053016.53,-0.992248,0.437544
1462053016.63,-0.875057,0.500046
1462053016.73,-0.320353,0.554735
1462053016.83,-0.000031,0.554735
1462053016.93,-0.000031,0.554735
1462053017.03,-0.218787,0.554735
1462053017.13,-0.882870,0.484420
1462053017.23,-0.914121,0.500046
1462053017.33,-0.742241,0.500046
1462053017.43,-0.125034,0.351604
1462053017.53,-0.125034,0.265664
1462053017.63,-0.125034,0.265664
1462053017.73,-0.125034,0.296915
1462053017.83,-0.015656,0.351604
1462053017.93,-0.007843,0.367229
1462053018.03,-0.007843,0.367229
1462053018.13,-0.007843,0.398480
1462053018.23,-0.007843,0.437544
1462053018.33,-0.007843,0.500046
1462053018.43,-0.007843,0.500046
1462053018.53,-0.007843,0.500046
1462053018.63,-0.007843,0.500046
1462053018.73,-0.007843,0.500046
1462053018.83,-0.007843,0.500046
1462053018.93,-0.000031,0.500046
1462053019.03,-0.000031,0.500046
1462053019.13,-0.000031,0.500046
1462053019.23,-0.000031,0.500046
1462053019.33,-0.000031,0.500046
1462053019.43,-0.195349,0.523484
1462053019.53,-0.281289,0.500046
1462053019.63,-0.257851,0.500046
1462053019.73,-0.257851,0.500046
1462053019.83,-0.242225,0.523484
1462053019.93,-0.195349,0.523484
1462053020.03,-0.125034,0.523484
1462053020.13,-0.054720,0.523484
1462053020.23,-0.039094,0.523484
1462053020.33,-0.031281,0.523484
1462053020.43,-0.015656,0.523484
1462053020.53,-0.007843,0.523484
1462053020.63,-0.007843,0.523484
1462053020.73,-0.007843,0.500046
1462053020.83,-0.007843,0.500046
1462053020.93,-0.007843,0.500046
1462053021.03,-0.007843,0.500046
1462053021.13,-0.007843,0.500046
1462053021.23,-0.007843,0.500046
1462053021.33,-0.007843,0.671926
1462053021.43,-0.007843,0.695364
1462053021.53,-0.007843,0.695364
1462053021.63,-0.007843,0.695364
1462053021.73,-0.007843,0.695364
1462053021.83,-0.007843,0.695364
1462053021.93,-0.007843,0.656301
1462053022.03,-0.007843,0.640675
1462053022.13,-0.007843,0.609424
1462053022.23,-0.007843,0.468795
1462053022.33,-0.007843,0.453169
1462053022.43,-0.007843,0.453169
1462053022.53,-0.000031,0.453169
1462053022.63,-0.000031,0.453169
1462053022.73,-0.000031,0.453169
1462053022.83,-0.000031,0.484420
1462053022.93,-0.000031,0.500046
1462053023.03,-0.000031,0.570360
1462053023.13,-0.000031,0.570360
1462053023.23,-0.000031,0.570360
1462053023.33,-0.000031,0.570360
1462053023.43,0.039674,0.570360
1462053023.53,0.039674,0.570360
1462053023.63,0.071413,0.539109
1462053023.73,0.095218,0.539109
1462053023.83,0.372997,0.539109
1462053023.93,0.134892,0.539109
1462053024.03,0.079348,0.539109
1462053024.13,0.071413,0.539109
1462053024.23,0.095218,0.539109
1462053024.33,0.309519,0.539109
1462053024.43,0.357128,0.539109
1462053024.53,0.309519,0.539109
1462053024.63,0.055544,0.539109
1462053024.73,0.055544,0.539109
1462053024.83,0.039674,0.539109
1462053024.93,0.039674,0.539109
1462053025.03,0.039674,0.539109
1462053025.13,0.039674,0.539109
1462053025.23,0.039674,0.539109
1462053025.33,0.039674,0.539109
1462053025.43,0.039674,0.539109
1462053025.53,0.039674,0.539109
1462053025.63,0.007935,0.539109
1462053025.73,-0.000031,0.539109
1462053025.83,-0.000031,0.539109
1462053025.93,-0.000031,0.539109
1462053026.03,-0.000031,0.539109
1462053026.13,-0.000031,0.539109
1462053026.23,0.095218,0.539109
1462053026.33,0.103153,0.539109
1462053026.43,0.142857,0.539109
1462053026.53,0.166662,0.539109
1462053026.63,0.253945,0.539109
1462053026.73,0.436506,0.539109
1462053026.83,0.079348,0.539109
1462053026.93,0.071413,0.539109
1462053027.03,0.071413,0.539109
1462053027.13,0.055544,0.539109
1462053027.23,-0.000031,0.539109
1462053027.33,-0.187536,0.539109
1462053027.43,-0.375042,0.539109
1462053027.53,-0.375042,0.539109
1462053027.63,-0.078158,0.539109
1462053027.73,-0.078158,0.539109
1462053027.83,-0.078158,0.539109
1462053027.93,-0.296915,0.539109
1462053028.03,-0.140660,0.539109
1462053028.13,-0.031281,0.539109
1462053028.23,-0.015656,0.539109
1462053028.33,-0.007843,0.539109
1462053028.43,-0.000031,0.539109
1462053028.53,0.071413,0.539109
1462053028.63,0.253945,0.539109
1462053028.73,0.158727,0.539109
1462053028.83,0.039674,0.539109
1462053028.93,0.039674,0.539109
1462053029.03,0.039674,0.539109
1462053029.13,0.095218,0.539109
1462053029.23,0.246010,0.539109
1462053029.33,0.380932,0.539109
1462053029.43,0.412671,0.539109
1462053029.53,0.103153,0.523484
1462053029.63,0.079348,0.523484
1462053029.73,0.079348,0.523484
1462053029.83,0.071413,0.523484
1462053029.93,0.095218,0.523484
1462053030.03,0.333323,0.523484
1462053030.13,0.650777,0.523484
1462053030.23,0.079348,0.523484
1462053030.33,0.071413,0.523484
1462053030.43,0.071413,0.523484
1462053030.53,0.071413,0.468795
1462053030.63,0.357128,0.312540
1462053030.73,0.722221,0.281289
1462053030.83,0.253945,0.351604
1462053030.93,0.103153,0.414106
1462053031.03,0.103153,0.523484
1462053031.13,0.349193,0.640675
1462053031.23,0.309519,0.710990
1462053031.33,0.079348,0.710990
1462053031.43,0.158727,0.710990
1462053031.53,0.626972,0.710990
1462053031.63,0.119022,0.710990
1462053031.73,0.079348,0.710990
1462053031.83,0.055544,0.671926
1462053031.93,0.031739,0.695364
1462053032.03,-0.007843,0.695364
1462053032.13,-0.585986,0.640675
1462053032.23,-0.140660,0.640675
1462053032.33,-0.085971,0.640675
1462053032.43,-0.031281,0.625050
1462053032.53,-0.054720,0.625050
1462053032.63,-0.164098,0.625050
1462053032.73,-0.031281,0.625050
1462053032.83,-0.015656,0.625050
1462053032.93,-0.000031,0.625050
1462053033.03,0.190466,0.625050
1462053033.13,0.230140,0.625050
1462053033.23,0.142857,0.625050
1462053033.33,0.436506,0.625050
1462053033.43,0.134892,0.609424
1462053033.53,0.119022,0.609424
1462053033.63,0.119022,0.609424
1462053033.73,0.119022,0.609424
1462053033.83,0.119022,0.609424
1462053033.93,0.119022,0.609424
1462053034.03,0.119022,0.609424
1462053034.13,0.119022,0.609424
1462053034.23,0.071413,0.609424
1462053034.33,0.055544,0.609424
1462053034.43,0.055544,0.609424
1462053034.53,0.055544,0.609424
1462053034.63,0.055544,0.609424
1462053034.73,0.055544,0.609424
1462053034.83,0.079348,0.609424
1462053034.93,0.079348,0.609424
1462053035.03,0.079348,0.609424
1462053035.13,0.079348,0.609424
1462053035.23,0.103153,0.609424
1462053035.33,0.333323,0.609424
1462053035.43,0.460311,0.570360
1462053035.53,0.285714,0.554735
1462053035.63,0.285714,0.554735
1462053035.73,0.285714,0.554735
1462053035.83,0.285714,0.554735
1462053035.93,0.285714,0.554735
1462053036.03,0.285714,0.554735
1462053036.13,0.357128,0.585986
1462053036.23,0.357128,0.585986
1462053036.33,0.372997,0.585986
1462053036.43,0.372997,0.585986
1462053036.53,0.380932,0.585986
1462053036.63,0.380932,0.585986
1462053036.73,0.380932,0.570360
1462053036.83,0.396802,0.570360
1462053036.93,0.396802,0.570360
1462053037.03,0.412671,0.554735
1462053037.13,0.412671,0.554735
1462053037.23,0.412671,0.554735
1462053037.33,0.412671,0.554735
1462053037.43,0.460311,0.554735
1462053037.53,0.563463,0.554735
1462053037.63,0.563463,0.554735
1462053037.73,0.563463,0.554735
1462053037.83,0.563463,0.554735
1462053037.93,0.563463,0.312540
1462053038.03,0.563463,0.210974
1462053038.13,0.595233,0.179724
1462053038.23,0.595233,0.156285
1462053038.33,0.611103,0.156285
1462053038.43,0.611103,0.156285
1462053038.53,0.611103,0.156285
1462053038.63,0.626972,0.179724
1462053038.73,0.626972,0.226600
1462053038.83,0.626972,0.312540
1462053038.93,0.626972,0.398480
1462053039.03,0.626972,0.398480
1462053039.13,0.626972,0.398480
1462053039.23,0.626972,0.398480
1462053039.33,0.626972,0.398480
1462053039.43,0.674581,0.414106
1462053039.53,0.968230,0.453169
1462053039.63,1.000000,0.453169
1462053039.73,1.000000,0.453169
1462053039.83,1.000000,0.468795
1462053039.93,1.000000,0.640675
1462053040.03,1.000000,0.843806
1462053040.13,1.000000,0.843806
1462053040.23,1.000000,0.843806
1462053040.33,1.000000,0.843806
1462053040.43,1.000000,0.843806
1462053040.53,1.000000,0.843806
1462053040.63,1.000000,0.843806
1462053040.73,1.000000,0.640675
1462053040.83,0.904752,0.523484
1462053040.93,0.547594,0.296915
1462053041.03,0.055544,0.296915
1462053041.13,-0.007843,0.296915
1462053041.23,-0.476608,0.328166
1462053041.33,-0.742241,0.367229
1462053041.43,-0.992248,0.398480
1462053041.53,-0.992248,0.414106
1462053041.63,-0.257851,0.414106
1462053041.73,-0.195349,0.414106
1462053041.83,-0.343791,0.414106
1462053041.93,-0.562548,0.414106
1462053042.03,-0.882870,0.437544
1462053042.13,-0.882870,0.437544
1462053042.23,-0.882870,0.437544
1462053042.33,-0.859432,0.656301
1462053042.43,-0.851619,0.781304
1462053042.53,-0.789117,0.796930
1462053042.63,-0.484420,0.796930
1462053042.73,-0.054720,0.742241
1462053042.83,-0.031281,0.726615
1462053042.93,-0.015656,0.710990
1462053043.03,-0.007843,0.640675
1462053043.13,-0.007843,0.453169
1462053043.23,-0.007843,0.382855
1462053043.33,-0.007843,0.382855
1462053043.43,-0.007843,0.500046
1462053043.53,-0.007843,0.695364
1462053043.63,-0.007843,0.796930
1462053043.73,-0.007843,0.796930
1462053043.83,-0.007843,0.796930
1462053043.93,-0.007843,0.796930
1462053044.03,-0.007843,0.796930
1462053044.13,-0.007843,0.796930
1462053044.23,-0.007843,0.796930
1462053044.33,-0.007843,0.796930
1462053044.43,-0.007843,0.812555
1462053044.53,-0.007843,0.812555
1462053044.63,-0.007843,0.812555
1462053044.73,-0.007843,0.828181
1462053044.83,-0.007843,0.828181
1462053044.93,-0.125034,0.828181
1462053045.03,-0.281289,0.828181
1462053045.13,-0.328166,0.828181
1462053045.23,-0.328166,0.828181
1462053045.33,-0.351604,0.828181
1462053045.43,-0.523484,0.867244
1462053045.53,-0.546922,0.898495
1462053045.63,-0.593799,0.914121
1462053045.73,-0.593799,0.796930
1462053045.83,-0.593799,0.609424
1462053045.93,-0.570360,0.351604
1462053046.03,-0.570360,0.351604
1462053046.13,-0.570360,0.351604
1462053046.23,-0.546922,0.351604
1462053046.33,-0.546922,0.382855
1462053046.43,-0.500046,0.484420
1462053046.53,-0.148473,0.484420
1462053046.63,-0.000031,0.500046
1462053046.73,0.206336,0.500046
1462053046.83,0.357128,0.523484
1462053046.93,0.372997,0.554735
1462053047.03,0.317454,0.640675
1462053047.13,0.095218,0.671926
1462053047.23,0.007935,0.671926
1462053047.33,-0.140660,0.671926
1462053047.43,-0.164098,0.671926
1462053047.53,-0.101596,0.671926
1462053047.63,-0.031281,0.671926
1462053047.73,-0.031281,0.695364
1462053047.83,-0.031281,0.726615
1462053047.93,-0.031281,0.726615
1462053048.03,-0.054720,0.726615
1462053048.13,-0.085971,0.726615
1462053048.23,-0.140660,0.726615
1462053048.33,-0.140660,0.726615
1462053048.43,-0.140660,0.726615
1462053048.53,-0.140660,0.726615
1462053048.63,-0.140660,0.726615
1462053048.73,-0.140660,0.726615
1462053048.83,-0.140660,0.726615
1462053048.93,-0.140660,0.726615
1462053049.03,-0.140660,0.726615
1462053049.13,-0.140660,0.726615
1462053049.23,-0.375042,0.726615
1462053049.33,-0.328166,0.656301
1462053049.43,-0.437544,0.554735
1462053049.53,-0.523484,0.414106
1462053049.63,-0.523484,0.351604
1462053049.73,-0.593799,0.351604
1462053049.83,-0.593799,0.351604
1462053049.93,-0.593799,0.296915
1462053050.03,-0.539109,0.210974
1462053050.13,-0.539109,0.210974
1462053050.23,-0.460982,0.210974
1462053050.33,-0.281289,0.398480
1462053050.43,-0.125034,0.398480
1462053050.53,0.031739,0.398480
1462053050.63,0.444441,0.398480
1462053050.73,0.595233,0.367229
1462053050.83,0.968230,0.367229
1462053050.93,1.000000,0.367229
1462053051.03,1.000000,0.367229
1462053051.13,1.000000,0.367229
1462053051.23,1.000000,0.367229
1462053051.33,1.000000,0.367229
1462053051.43,1.000000,0.367229
1462053051.53,1.000000,0.367229
1462053051.63,1.000000,0.367229
1462053051.73,1.000000,0.367229
1462053051.83,1.000000,0.367229
1462053051.93,1.000000,0.437544
1462053052.03,1.000000,0.500046
1462053052.13,1.000000,0.656301
1462053052.23,1.000000,0.656301
1462053052.33,1.000000,0.656301
1462053052.43,1.000000,0.671926
1462053052.53,1.000000,0.671926
1462053052.63,1.000000,0.671926
1462053052.73,1.000000,0.671926
1462053052.83,1.000000,0.671926
1462053052.93,1.000000,0.671926
1462053053.03,1.000000,0.671926
1462053053.13,1.000000,0.671926
1462053053.23,1.000000,0.671926
1462053053.33,1.000000,0.671926
1462053053.43,0.944426,0.671926
1462053053.53,0.777764,0.671926
1462053053.63,0.095218,0.671926
1462053053.73,0.031739,0.570360
1462053053.83,-0.078158,0.570360
1462053053.93,-0.085971,0.500046
1462053054.03,-0.085971,0.468795
1462053054.13,-0.085971,0.468795
1462053054.23,-0.210974,0.468795
1462053054.33,-0.437544,0.468795
1462053054.43,-0.539109,0.468795
1462053054.53,-0.695364,0.468795
1462053054.63,-0.039094,0.468795
1462053054.73,0.031739,0.468795
1462053054.83,0.674581,0.468795
1462053054.93,0.968230,0.453169
1462053055.03,0.634907,0.453169
1462053055.13,0.095218,0.437544
1462053055.23,0.055544,0.437544
1462053055.33,0.055544,0.437544
1462053055.43,0.055544,0.437544
1462053055.53,0.055544,0.468795
1462053055.63,0.055544,0.554735
1462053055.73,0.055544,0.828181
1462053055.83,0.055544,0.828181
1462053055.93,0.055544,0.828181
1462053056.03,0.055544,0.828181
1462053056.13,0.055544,0.828181
1462053056.23,0.055544,0.828181
1462053056.33,0.055544,0.781304
1462053056.43,0.055544,0.757866
1462053056.53,0.055544,0.726615
1462053056.63,0.055544,0.726615
1462053056.73,0.055544,0.726615
1462053056.83,0.055544,0.726615
1462053056.93,0.055544,0.726615
1462053057.03,0.055544,0.726615
1462053057.13,0.055544,0.726615
1462053057.23,0.055544,0.726615
1462053057.33,-0.000031,0.726615
1462053057.43,-0.187536,0.726615
1462053057.53,-0.585986,0.671926
1462053057.63,-0.031281,0.671926
1462053057.73,-0.015656,0.671926
1462053057.83,0.071413,0.656301
1462053057.93,0.563463,0.656301
1462053058.03,0.134892,0.656301
1462053058.13,0.055544,0.656301
1462053058.23,0.055544,0.656301
1462053058.33,0.055544,0.710990
1462053058.43,0.055544,0.781304
1462053058.53,0.055544,0.828181
1462053058.63,0.055544,0.828181
1462053058.73,0.055544,0.828181
1462053058.83,0.055544,0.898495
1462053058.93,0.055544,0.898495
1462053059.03,0.055544,0.898495
1462053059.13,0.055544,0.898495
1462053059.23,0.055544,0.898495
1462053059.33,0.055544,0.898495
1462053059.43,0.055544,0.898495
1462053059.53,0.055544,0.898495
1462053059.63,0.055544,0.898495
1462053059.73,0.007935,0.812555
1462053059.83,-0.000031,0.742241
1462053059.93,-0.218787,0.726615
1462053060.03,-0.062532,0.726615
1462053060.13,-0.039094,0.726615
1462053060.23,-0.140660,0.726615
1462053060.33,-0.109409,0.726615
1462053060.43,-0.039094,0.726615
1462053060.53,-0.039094,0.726615
1462053060.63,-0.031281,0.726615
1462053060.73,-0.015656,0.726615
1462053060.83,-0.015656,0.726615
1462053060.93,-0.015656,0.757866
1462053061.03,-0.015656,0.757866
1462053061.13,-0.015656,0.757866
1462053061.23,-0.320353,0.757866
1462053061.33,-0.320353,0.757866
1462053061.43,-0.390667,0.757866
1462053061.53,-0.507859,0.757866
1462053061.63,-0.507859,0.757866
1462053061.73,-0.507859,0.757866
1462053061.83,-0.507859,0.726615
1462053061.93,-0.523484,0.656301
1462053062.03,-0.546922,0.656301
1462053062.13,-0.921934,0.656301
1462053062.23,-0.804743,0.656301
1462053062.33,-0.789117,0.656301
1462053062.43,-0.789117,0.656301
1462053062.53,-0.789117,0.656301
1462053062.63,-0.679739,0.640675
1462053062.73,-0.679739,0.265664
1462053062.83,-0.679739,0.226600
1462053062.93,-0.679739,0.242225
1462053063.03,-0.789117,0.265664
1462053063.13,-0.789117,0.265664
1462053063.23,-0.789117,0.296915
1462053063.33,-0.789117,0.328166
1462053063.43,-0.789117,0.328166
1462053063.53,-0.835994,0.351604
1462053063.63,-0.945372,0.398480
1462053063.73,-0.945372,0.437544
1462053063.83,-0.945372,0.453169
1462053063.93,-0.960997,0.539109
1462053064.03,-0.968810,0.609424
1462053064.13,-0.992248,0.609424
1462053064.23,-0.992248,0.609424
1462053064.33,-0.992248,0.609424
1462053064.43,-0.992248,0.609424
1462053064.53,-0.992248,0.609424
1462053064.63,-0.992248,0.625050
1462053064.73,-0.992248,0.671926
1462053064.83,-0.992248,0.695364
1462053064.93,-0.992248,0.695364
1462053065.03,-0.992248,0.695364
1462053065.13,-0.992248,0.695364
1462053065.23,-0.992248,0.695364
1462053065.33,-0.570360,0.695364
1462053065.43,-0.007843,0.695364
1462053065.53,-0.000031,0.695364
1462053065.63,0.436506,0.671926
1462053065.73,0.976165,0.695364
1462053065.83,1.000000,0.695364
1462053065.93,1.000000,0.695364
1462053066.03,1.000000,0.695364
1462053066.13,1.000000,0.695364
1462053066.23,0.309519,0.695364
1462053066.33,0.055544,0.671926
1462053066.43,0.039674,0.671926
1462053066.53,0.039674,0.671926
1462053066.63,0.039674,0.695364
1462053066.73,0.039674,0.671926
1462053066.83,0.039674,0.671926
1462053066.93,-0.000031,0.695364
1462053067.03,-0.234413,0.671926
1462053067.13,-0.343791,0.695364
1462053067.23,-0.429731,0.671926
1462053067.33,-0.585986,0.695364
1462053067.43,-0.593799,0.695364
1462053067.53,-0.593799,0.695364
1462053067.63,-0.593799,0.695364
1462053067.73,-0.523484,0.695364
1462053067.83,-0.031281,0.695364
1462053067.93,-0.007843,0.695364
1462053068.03,-0.000031,0.695364
1462053068.13,-0.000031,0.695364
1462053068.23,-0.000031,0.695364
1462053068.33,-0.000031,0.695364
1462053068.43,0.206336,0.695364
1462053068.53,0.285714,0.695364
1462053068.63,0.285714,0.695364
1462053068.73,0.285714,0.695364
1462053068.83,0.095218,0.695364
1462053068.93,0.071413,0.695364
1462053069.03,0.039674,0.695364
1462053069.13,0.015870,0.695364
1462053069.23,0.007935,0.695364
1462053069.33,-0.085971,0.695364
1462053069.43,-0.164098,0.695364
1462053069.53,-0.218787,0.671926
1462053069.63,-0.218787,0.437544
1462053069.73,-0.218787,0.367229
1462053069.83,-0.273476,0.437544
1462053069.93,-0.453169,0.625050
1462053070.03,-0.484420,0.640675
1462053070.13,-0.453169,0.640675
1462053070.23,-0.414106,0.640675
1462053070.33,-0.304727,0.539109
1462053070.43,-0.304727,0.468795
1462053070.53,-0.328166,0.437544
1462053070.63,-0.328166,0.437544
1462053070.73,-0.328166,0.468795
1462053070.83,-0.328166,0.468795
1462053070.93,-0.328166,0.468795
1462053071.03,-0.328166,0.468795
1462053071.13,-0.328166,0.468795
1462053071.23,-0.328166,0.468795
1462053071.33,-0.328166,0.468795
1462053071.43,-0.328166,0.468795
1462053071.53,-0.328166,0.468795
1462053071.63,-0.328166,0.468795
1462053071.73,-0.328166,0.468795
1462053071.83,-0.328166,0.468795
1462053071.93,-0.328166,0.468795
1462053072.03,-0.328166,0.468795
1462053072.13,-0.328166,0.468795
1462053072.23,-0.328166,0.468795
1462053072.33,-0.328166,0.468795
1462053072.43,-0.328166,0.468795
1462053072.53,-0.328166,0.468795
1462053072.63,-0.328166,0.468795
1462053072.73,-0.328166,0.468795
1462053072.83,-0.328166,0.468795
1462053072.93,-0.328166,0.468795
1462053073.03,-0.328166,0.468795
1462053073.13,-0.328166,0.468795
1462053073.23,-0.031281,0.210974
1462053073.33,-0.015656,0.000000
1462053073.43,-0.015656,0.000000
1462053073.53,-0.015656,0.000000
1462053073.63,-0.015656,0.000000
1462053073.73,-0.015656,0.000000
1462053073.83,-0.015656,0.000000
1462053073.93,-0.015656,0.000000
1462053074.03,-0.015656,0.000000
1462053074.13,-0.015656,0.000000
1462053074.23,-0.015656,0.000000
1462053074.33,-0.015656,0.000000
1462053074.43,-0.015656,0.000000
1462053074.53,-0.015656,0.000000
1462053074.63,-0.015656,0.000000
1462053074.73,-0.015656,0.000000
1462053074.83,-0.015656,0.000000
1462053074.93,-0.015656,0.000000
1462053075.03,-0.015656,0.000000
1462053075.13,-0.015656,0.000000
1462053075.23,-0.015656,0.000000
1462053075.33,-0.015656,0.000000
1462053075.43,-0.015656,0.000000
1462053075.53,-0.015656,0.000000
1462053075.63,-0.015656,0.000000
1462053075.73,-0.015656,0.000000
1462053075.83,-0.015656,0.000000
1462053075.93,-0.015656,0.000000
1462053076.03,-0.015656,0.000000
1462053076.13,-0.015656,0.000000
1462053076.23,-0.015656,0.000000
1462053076.33,-0.015656,0.000000
1462053076.43,-0.015656,0.000000
1462053076.53,-0.015656,0.000000
1462053076.63,-0.015656,0.000000
1462053076.73,-0.015656,0.000000
1462053076.83,-0.015656,0.000000
1462053076.93,-0.007843,0.000000
1462053077.03,-0.007843,0.000000
1462053077.13,-0.007843,0.000000
1462053077.23,-0.007843,0.000000
1462053077.33,-0.007843,0.000000
1462053077.43,-0.007843,0.000000
1462053077.53,-0.007843,0.000000
1462053077.63,-0.007843,0.000000
1462053077.73,-0.007843,0.000000
1462053077.83,-0.007843,0.125034
1462053077.93,-0.007843,0.195349
1462053078.03,-0.007843,0.281289
1462053078.13,-0.007843,0.351604
1462053078.23,-0.007843,0.398480
1462053078.33,-0.007843,0.398480
1462053078.43,-0.007843,0.437544
1462053078.53,-0.007843,0.554735
1462053078.63,-0.007843,0.656301
1462053078.73,-0.007843,0.671926
1462053078.83,-0.007843,0.695364
1462053078.93,-0.007843,0.695364
1462053079.03,-0.007843,0.695364
1462053079.13,-0.007843,0.695364
1462053079.23,-0.007843,0.671926
1462053079.33,-0.007843,0.570360
1462053079.43,-0.460982,0.468795
1462053079.53,-0.992248,0.453169
1462053079.63,-0.992248,0.453169
1462053079.73,-0.992248,0.453169
1462053079.83,-0.992248,0.453169
1462053079.93,-0.992248,0.453169
1462053080.03,-0.992248,0.453169
1462053080.13,-0.992248,0.453169
1462053080.23,-0.992248,0.484420
1462053080.33,-0.992248,0.500046
1462053080.43,-0.992248,0.585986
1462053080.53,-0.992248,0.625050
1462053080.63,-0.992248,0.625050
1462053080.73,-0.992248,0.625050
1462053080.83,-0.992248,0.625050
1462053080.93,-0.992248,0.625050
1462053081.03,-0.992248,0.625050
1462053081.13,-0.992248,0.625050
1462053081.23,-0.992248,0.625050
1462053081.33,-0.992248,0.625050
1462053081.43,-0.992248,0.625050
1462053081.53,-0.992248,0.625050
1462053081.63,-0.992248,0.625050
1462053081.73,-0.992248,0.625050
1462053081.83,-0.992248,0.625050
1462053081.93,-0.992248,0.625050
1462053082.03,-0.992248,0.625050
1462053082.13,-0.992248,0.585986
1462053082.23,-0.992248,0.328166
